Tree_num,Species,meas_time,meas_loc,Obs#,Time,Date,gsw,gbw,gtw,E_apparent,VPcham,VPref,VPleaf,VPDleaf,H2O_r,H2O_s,H2O_leaf,leaf_area,leaf_width,flashID,Fo,Fm,Fv/Fm,Fs,Fm',PhiPS2,PS2/1,abs,ETR,TRANS,rh_s,rh_r,Tref,Tmeas,Tleaf,P_atm,flow,flow_s,leak_pct,Qamb,batt,match_time,match_date,rh_adj,type,gsw1sec,gsw2sec,gsw4sec,flr1sec,flr2sec,flr4sec,auto,flow_set,gsw_limit,gsw_period,aw,Bla,Blb,Blc,Bld,Ble,chamber,dark,flash_type,flash_intensity,modrate,flr_limit,flr_period,P1_dur,P2_dur,P3_dur,P1_Fmax,P2_ramp,P2_slp,P3_Fmax,P3_Pred,P3_DeltaF,v_humA,v_humB,v_flowIn,v_flowOut,v_temp,v_irt,v_pres,v_par,v_F,i_LED,b_rhr,m_rhr,span_rhr,b_rhs,m_rhs,span_rhs,z_flowIn,z_flowOut,z_quantum,z_flr,flashId,lciSerNum,lcpSerNum,lcfSerNum,lcrhSerNum,version,configUpdatedAt
28,ACPL,day,top,55,10:21:34,7/10/2025,0.041956471,1.91783648,0.041058241,2.421942583,1.167087,1.056952,5.932786839,4.765699839,12.532672,13.838584,70.34369029,0.4417875,7.5,PSF-00471_20250710102134_ef7,0,0,0,145.620697,156.569839,0.069931,0.5,0.8,54.0706492,1,22.17,20.08,33.73,35.89,35.89,84.34,80.8,73.9,8.5,1933,3.944,10:19:52,7/10/2025,-0.39,1,0,-9999,-9999,1.483,-9999,-9999,0,75,-9999,-9999,0.058905,0,0.02923,0,0,-0.000068,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.43595,2.432691,1.063133,0.743105,0.193188,0.02707,0.280914,1.719442,145.620697,0.000818,2.401091,-0.000038,1,2.393618,-0.000016,1,0.59769,0.600379,0.107916,0,PSF-00471_20250710102134_ef7,PFA-00280,PSA-00292,PSF-00471,RHS-00477,3.0.0,2025-03-01T19:23:17.308Z
28,ACPL,day,bottom,56,10:21:43,7/10/2025,0.007350413,1.91965992,0.007322375,0.357285989,1.033733,1.01748,5.001234927,3.967501927,12.064996,12.257715,59.30552504,0.4417875,7.5,PSF-00471_20250710102143_234,0,0,0,67.259789,147.282593,0.543328,0.5,0.8,35.6423168,1,19.63,19.32,33.74,32.82,32.82,84.33,80.9,78.4,3.1,164,3.944,10:19:52,7/10/2025,-0.39,1,0,0.003,-9999,-0.16,0.356,-9999,0,75,-9999,-9999,0.058905,0,0.02923,0,0,-0.000068,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.434757,2.428799,1.063867,0.752809,0.19311,-0.012543,0.281521,0.24508,66.85817,0.000859,2.401091,-0.000038,1,2.393618,-0.000016,1,0.59769,0.600379,0.107916,0,PSF-00471_20250710102143_234,PFA-00280,PSA-00292,PSF-00471,RHS-00477,3.0.0,2025-03-01T19:23:17.308Z
29,GYDI,day,top,57,10:22:00,7/10/2025,0.088579955,1.91965992,0.084672848,3.796597979,1.205887,1.033542,4.851283573,3.645396573,12.255596,14.299237,57.52737546,0.4417875,7.5,PSF-00471_20250710102200_73a,0,0,0,92.989685,135.765549,0.315072,0.5,0.8,242.60544,1,22.87,19.6,33.77,32.28,32.28,84.33,80.9,79.2,2.1,1925,3.942,10:19:52,7/10/2025,-0.39,1,0,-9999,-9999,1.103,-9999,-9999,0,75,-9999,-9999,0.058905,0,0.02923,0,0,-0.000068,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.435196,2.433738,1.06386,0.754456,0.192947,-0.019576,0.282821,1.713005,92.989685,0.000826,2.401091,-0.000038,1,2.393618,-0.000016,1,0.59769,0.600379,0.107916,0,PSF-00471_20250710102200_73a,PFA-00280,PSA-00292,PSF-00471,RHS-00477,3.0.0,2025-03-01T19:23:17.308Z
29,GYDI,day,bottom,58,10:22:08,7/10/2025,0.138126926,1.91783648,0.128847069,5.114332024,1.244341,1.011998,4.478046449,3.233705449,12.000054,14.75514,53.10146388,0.4417875,7.5,PSF-00471_20250710102208_b9a,0,0,0,72.135689,225.98111,0.680789,0.5,0.8,69.7127936,1,23.59,19.19,33.77,30.87,30.87,84.33,80.8,79.5,1.5,256,3.943,10:19:52,7/10/2025,-0.39,1,0.001,0.002,-9999,0.185,-0.119,-9999,0,75,-9999,-9999,0.058905,0,0.02923,0,0,-0.000068,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.43455,2.434825,1.063018,0.755207,0.192927,-0.037295,0.283381,0.321488,72.135689,0.000871,2.401091,-0.000038,1,2.393618,-0.000016,1,0.59769,0.600379,0.107916,0,PSF-00471_20250710102208_b9a,PFA-00280,PSA-00292,PSF-00471,RHS-00477,3.0.0,2025-03-01T19:23:17.308Z
30,TICO,day,top,59,10:22:28,7/10/2025,0.185997527,1.91965992,0.169567941,7.219241842,1.362105,1.034982,4.821222431,3.459117431,12.271763,16.150454,57.16412652,0.4417875,7.5,PSF-00471_20250710102228_bbd,0,0,0,71.032043,134.395477,0.47147,0.5,0.8,334.932288,1,25.81,19.61,33.78,32.17,32.17,84.34,80.9,75.4,6.8,1776,3.942,10:19:52,7/10/2025,-0.39,1,0,0.004,-9999,0.786,0.245,-9999,0,75,-9999,-9999,0.058905,0,0.02923,0,0,-0.000068,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.435209,2.438102,1.06416,0.746338,0.192824,-0.021246,0.284912,1.588651,70.238831,0.000865,2.401091,-0.000038,1,2.393618,-0.000016,1,0.59769,0.600379,0.107916,0,PSF-00471_20250710102228_bbd,PFA-00280,PSA-00292,PSF-00471,RHS-00477,3.0.0,2025-03-01T19:23:17.308Z
30,TICO,day,bottom,60,10:22:37,7/10/2025,-0.000312821,1.921482,-0.000312872,-0.01386876,1.039783,1.040414,4.652157969,3.612374969,12.335543,12.328072,55.15956804,0.4417875,7.5,PSF-00471_20250710102237_582,0,0,0,70.654388,186.951752,0.622072,0.5,0.8,61.7095424,1,19.69,19.7,33.79,31.54,31.54,84.34,81,74.1,8.5,248,3.943,10:19:52,7/10/2025,-0.39,1,0,-0.001,-9999,0.268,0.32,-9999,0,75,-9999,-9999,0.058905,0,0.02923,0,0,-0.000068,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.435359,2.428898,1.0645,0.743549,0.192778,-0.029244,0.285685,0.314537,70.654388,0.000891,2.401091,-0.000038,1,2.393618,-0.000016,1,0.59769,0.600379,0.107916,0,PSF-00471_20250710102237_582,PFA-00280,PSA-00292,PSF-00471,RHS-00477,3.0.0,2025-03-01T19:23:17.308Z
31,GYDI,day,top,61,10:22:56,7/10/2025,0.094224637,1.921482,0.089820086,4.949988126,1.208681,0.984236,5.667165755,4.458484755,11.669552,14.330668,67.19428213,0.4417875,7.5,PSF-00471_20250710102256_5fd,0,0,0,186.249725,222.926971,0.164526,0.5,0.8,125.4346224,1,22.87,18.62,33.8,35.06,35.06,84.34,81,79.8,1.6,1906,3.942,10:19:52,7/10/2025,-0.39,1,0,0.001,0.003,-1.758,-3.648,-14.605,0,75,-9999,-9999,0.058905,0,0.02923,0,0,-0.000068,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.433656,2.433738,1.064778,0.755708,0.192653,0.015341,0.287164,1.697368,186.249725,0.00084,2.401091,-0.000038,1,2.393618,-0.000016,1,0.59769,0.600379,0.107916,0,PSF-00471_20250710102256_5fd,PFA-00280,PSA-00292,PSF-00471,RHS-00477,3.0.0,2025-03-01T19:23:17.308Z
31,GYDI,day,bottom,62,10:23:06,7/10/2025,0.000403904,1.921482,0.000403819,0.019190553,0.981772,0.980899,4.851283573,3.869511573,11.630918,11.641263,57.52055458,0.4417875,7.5,PSF-00471_20250710102306_f61,0,0,0,85.315346,268.33786,0.68206,0.5,0.8,60.839752,1,18.56,18.55,33.82,32.28,32.28,84.34,81,79.4,2,223,3.942,10:19:52,7/10/2025,-0.39,1,0,0,-9999,-0.181,0.207,-9999,0,75,-9999,-9999,0.058905,0,0.02923,0,0,-0.000068,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.433534,2.427141,1.064591,0.754827,0.19256,-0.020334,0.287895,0.294178,85.315346,0.000852,2.401091,-0.000038,1,2.393618,-0.000016,1,0.59769,0.600379,0.107916,0,PSF-00471_20250710102306_f61,PFA-00280,PSA-00292,PSF-00471,RHS-00477,3.0.0,2025-03-01T19:23:17.308Z
32,QUBU,day,top,63,10:23:22,7/10/2025,-0.060701883,1.91783648,-0.062685971,-2.959493252,0.846339,0.981449,4.697261978,3.850922978,11.636435,10.03452,55.69435592,0.4417875,7.5,PSF-00471_20250710102322_9e9,0,0,0,86.339233,117.746826,0.266738,0.5,0.8,195.1455208,1,15.99,18.54,33.83,31.71,31.71,84.34,80.8,-20.3,125.1,1829,3.942,10:19:52,7/10/2025,-0.39,1,0.003,0.012,-9999,-0.887,-1.989,-9999,0,75,-9999,-9999,0.058905,0,0.02923,0,0,-0.000068,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.433526,2.423062,1.063419,0.566204,0.192454,-0.027559,0.289148,1.633025,86.339233,0.000838,2.401091,-0.000038,1,2.393618,-0.000016,1,0.59769,0.600379,0.107916,0,PSF-00471_20250710102322_9e9,PFA-00280,PSA-00292,PSF-00471,RHS-00477,3.0.0,2025-03-01T19:23:17.308Z
32,QUBU,day,bottom,64,10:23:33,7/10/2025,-0.036540163,1.921482,-0.037248505,-1.751152126,0.933209,1.012876,4.764282978,3.831073978,12.008797,11.064257,56.48900852,0.4417875,7.5,PSF-00471_20250710102333_cbd,0,0,0,53.518295,184.557083,0.710018,0.5,0.8,40.3290224,1,17.62,19.13,33.84,31.96,31.96,84.34,81,-20,124.7,142,3.941,10:19:52,7/10/2025,-0.39,1,0.012,-9999,-9999,0.19,-9999,-9999,0,75,-9999,-9999,0.058905,0,0.02923,0,0,-0.000068,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.434444,2.425657,1.064277,0.566715,0.192371,-0.024595,0.290017,0.226171,53.518295,0.000858,2.401091,-0.000038,1,2.393618,-0.000016,1,0.59769,0.600379,0.107916,0,PSF-00471_20250710102333_cbd,PFA-00280,PSA-00292,PSF-00471,RHS-00477,3.0.0,2025-03-01T19:23:17.308Z
33,ACGR,day,top,65,10:23:50,7/10/2025,-0.066612492,1.921482,-0.069004695,-2.800115767,0.865278,0.992768,4.185173643,3.319895643,11.770534,10.258972,49.6226422,0.4417875,7.5,PSF-00471_20250710102350_750,0,0,0,59.030769,126.590256,0.533686,0.5,0.8,384.0404456,1,16.32,18.73,33.86,29.69,29.69,84.34,81,-20.1,124.8,1799,3.899,10:19:52,7/10/2025,-0.39,1,-0.005,-9999,-9999,-1.346,-9999,-9999,0,75,-9999,-9999,0.058905,0,0.02923,0,0,-0.000068,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.433814,2.423592,1.064679,0.566561,0.19224,-0.052938,0.291263,1.607892,59.030769,0.000842,2.401091,-0.000038,1,2.393618,-0.000016,1,0.59769,0.600379,0.107916,0,PSF-00471_20250710102350_750,PFA-00280,PSA-00292,PSF-00471,RHS-00477,3.0.0,2025-03-01T19:23:17.308Z
33,ACGR,day,bottom,66,10:23:58,7/10/2025,-0.057806127,1.92330272,-0.059597365,-2.764828878,0.864733,0.990456,4.649516577,3.784783577,11.743712,10.25303,55.12824967,0.4417875,7.5,PSF-00471_20250710102358_8f2,0,0,0,20.774603,90.983032,0.771665,0.5,0.8,81.179158,1,16.3,18.68,33.87,31.53,31.53,84.34,81.1,-20.1,124.8,263,3.941,10:19:52,7/10/2025,-0.39,1,-0.004,-9999,-9999,0.484,-9999,-9999,0,75,-9999,-9999,0.058905,0,0.02923,0,0,-0.000068,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.433731,2.423563,1.064978,0.566515,0.19218,-0.030383,0.291947,0.326991,20.774603,0.000881,2.401091,-0.000038,1,2.393618,-0.000016,1,0.59769,0.600379,0.107916,0,PSF-00471_20250710102358_8f2,PFA-00280,PSA-00292,PSF-00471,RHS-00477,3.0.0,2025-03-01T19:23:17.308Z
34,PIPU,day,top,67,10:24:19,7/10/2025,-0.049444341,1.91965992,-0.05075154,-3.380483786,0.82932,0.983485,6.212553995,5.383233995,11.660927,9.833028,73.66082518,0.4417875,7.5,PSF-00471_20250710102419_1c7,0,0,0,69.697021,75.461266,0.076387,0.5,0.8,56.0375032,1,15.61,18.51,33.9,36.73,36.73,84.34,80.9,-7.5,109.2,1834,3.935,10:19:52,7/10/2025,-0.39,1,-0.001,-9999,-9999,-0.16,-9999,-9999,0,75,-9999,-9999,0.058905,0,0.02923,0,0,-0.000068,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.433475,2.422449,1.06366,0.587553,0.191969,0.03606,0.293613,1.637591,69.697021,0.000824,2.401091,-0.000038,1,2.393618,-0.000016,1,0.59769,0.600379,0.107916,0,PSF-00471_20250710102419_1c7,PFA-00280,PSA-00292,PSF-00471,RHS-00477,3.0.0,2025-03-01T19:23:17.308Z
34,PIPU,day,bottom,68,10:24:30,7/10/2025,-0.05313907,1.91965992,-0.054651917,-3.029372071,0.823603,0.96176,5.328126413,4.504523413,11.403772,9.765615,63.17437057,0.4417875,7.5,PSF-00471_20250710102430_3c9,0,0,0,61.587097,90.002777,0.31572,0.5,0.8,14.017968,1,15.48,18.08,33.92,33.95,33.95,84.34,80.9,-11.1,113.7,111,3.94,10:19:52,7/10/2025,-0.39,1,0.002,0.008,-9999,0.436,0.912,-9999,0,75,-9999,-9999,0.058905,0,0.02923,0,0,-0.000068,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.432785,2.42224,1.063995,0.581451,0.19179,-0.00043,0.294369,0.200621,61.587097,0.000879,2.401091,-0.000038,1,2.393618,-0.000016,1,0.59769,0.600379,0.107916,0,PSF-00471_20250710102430_3c9,PFA-00280,PSA-00292,PSF-00471,RHS-00477,3.0.0,2025-03-01T19:23:17.308Z
35,ACPL,day,top,69,10:24:55,7/10/2025,-0.052385636,1.921482,-0.053853862,-3.485749649,0.857136,1.015849,6.091281802,5.234145802,12.04497,10.163106,72.22292864,0.4417875,7.5,PSF-00471_20250710102455_50f,0,0,0,68.376305,80.323219,0.148736,0.5,0.8,114.0507648,1,16.08,19.06,33.96,36.37,36.37,84.34,81,-2,102.5,1917,3.94,10:19:52,7/10/2025,-0.39,1,-0.002,-9999,-9999,-0.081,-9999,-9999,0,75,-9999,-9999,0.058905,0,0.02923,0,0,-0.000068,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.434329,2.4232,1.06451,0.596883,0.191517,0.030606,0.296275,1.706823,68.236832,0.000803,2.401091,-0.000038,1,2.393618,-0.000016,1,0.59769,0.600379,0.107916,0,PSF-00471_20250710102455_50f,PFA-00280,PSA-00292,PSF-00471,RHS-00477,3.0.0,2025-03-01T19:23:17.308Z
35,ACPL,day,bottom,70,10:25:03,7/10/2025,-0.029156486,1.91965992,-0.029606155,-1.633151254,0.931404,1.005792,5.40892847,4.47752447,11.925306,11.043306,64.13242199,0.4417875,7.5,PSF-00471_20250710102503_eb4,0,0,0,54.244637,106.780174,0.491997,0.5,0.8,20.8606728,1,17.46,18.85,33.98,34.22,34.22,84.34,80.9,-8.3,110.2,106,3.939,10:19:52,7/10/2025,-0.39,1,0.001,-9999,-9999,0.607,-9999,-9999,0,75,-9999,-9999,0.058905,0,0.02923,0,0,-0.000068,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.433996,2.425386,1.063824,0.586189,0.191365,0.002298,0.296865,0.195892,54.244637,0.000847,2.401091,-0.000038,1,2.393618,-0.000016,1,0.59769,0.600379,0.107916,0,PSF-00471_20250710102503_eb4,PFA-00280,PSA-00292,PSF-00471,RHS-00477,3.0.0,2025-03-01T19:23:17.308Z
36,PODE,day,top,71,10:25:21,7/10/2025,-0.047390117,1.91965992,-0.048589636,-2.442669189,0.882883,0.994227,4.975966477,4.093083477,11.786334,10.466376,58.99189659,0.4417875,7.5,PSF-00471_20250710102521_5eb,0,0,0,90.914368,207.854034,0.562605,0.5,0.8,412.051902,1,16.53,18.61,34,32.73,32.73,84.35,80.9,-8.5,110.5,1831,3.94,10:19:52,7/10/2025,-0.39,1,-0.001,-0.008,-9999,0.479,-2.546,-9999,0,75,-9999,-9999,0.058905,0,0.02923,0,0,-0.000068,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.433616,2.423909,1.063821,0.585872,0.191206,-0.016959,0.2983,1.634996,92.370628,0.00084,2.401091,-0.000038,1,2.393618,-0.000016,1,0.59769,0.600379,0.107916,0,PSF-00471_20250710102521_5eb,PFA-00280,PSA-00292,PSF-00471,RHS-00477,3.0.0,2025-03-01T19:23:17.308Z
36,PODE,day,bottom,72,10:25:31,7/10/2025,-0.046061468,1.921482,-0.047192766,-2.343680278,0.875141,0.981846,4.920211782,4.045070782,11.640103,10.375083,58.33090435,0.4417875,7.5,PSF-00471_20250710102531_d39,0,0,0,75.756668,263.115417,0.712078,0.5,0.8,60.6690456,1,16.37,18.37,34.01,32.53,32.53,84.35,81,-6.8,108.4,213,3.939,10:19:52,7/10/2025,-0.39,1,-0.005,-9999,-9999,-0.476,-9999,-9999,0,75,-9999,-9999,0.058905,0,0.02923,0,0,-0.000068,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.433233,2.423663,1.064512,0.588663,0.191137,-0.019561,0.299012,0.285631,75.756668,0.000867,2.401091,-0.000038,1,2.393618,-0.000016,1,0.59769,0.600379,0.107916,0,PSF-00471_20250710102531_d39,PFA-00280,PSA-00292,PSF-00471,RHS-00477,3.0.0,2025-03-01T19:23:17.308Z
37,HEAR,day,top,73,10:25:51,7/10/2025,-0.053288208,1.91783648,-0.054811168,-3.347389068,0.801124,0.95403,5.752414763,4.951290763,11.311006,9.498149,68.19697408,0.4417875,7.5,PSF-00471_20250710102551_296,0,0,0,200.453995,230.857376,0.131698,0.5,0.8,103.6726656,1,14.97,17.83,34.03,35.33,35.33,84.35,80.8,-16.1,119.9,1968,3.939,10:19:52,7/10/2025,-0.39,1,0.001,0.001,-9999,-1.138,-0.492,-9999,0,75,-9999,-9999,0.058905,0,0.02923,0,0,-0.000068,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.432366,2.421397,1.063519,0.57313,0.190961,0.015986,0.300573,1.748959,200.453995,0.000826,2.401091,-0.000038,1,2.393618,-0.000016,1,0.59769,0.600379,0.107916,0,PSF-00471_20250710102551_296,PFA-00280,PSA-00292,PSF-00471,RHS-00477,3.0.0,2025-03-01T19:23:17.308Z
37,HEAR,day,bottom,74,10:26:05,7/10/2025,-0.043881575,1.91783648,-0.04490913,-2.321970185,0.867829,0.973808,5.074860923,4.207031923,11.54577,10.289257,60.17145984,0.4417875,7.5,PSF-00471_20250710102605_52f,0,0,0,41.618229,75.607536,0.449549,0.5,0.8,30.3895124,1,16.2,18.18,34.05,33.08,33.08,84.34,80.8,-5.4,106.7,169,3.938,10:19:52,7/10/2025,-0.39,1,0,0,-9999,-3.627,-10.296,-9999,0,75,-9999,-9999,0.058905,0,0.02923,0,0,-0.000068,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.432925,2.423382,1.063472,0.591101,0.190833,-0.013062,0.301684,0.249058,41.618229,0.000856,2.401091,-0.000038,1,2.393618,-0.000016,1,0.59769,0.600379,0.107916,0,PSF-00471_20250710102605_52f,PFA-00280,PSA-00292,PSF-00471,RHS-00477,3.0.0,2025-03-01T19:23:17.308Z
38,TICO,day,top,75,10:26:34,7/10/2025,-0.016390203,1.91965992,-0.016531349,-0.727895872,0.989415,1.022553,4.581297215,3.591882215,12.121916,11.729081,54.30651038,0.4417875,7.5,PSF-00471_20250710102634_a06,0,0,0,21.186947,30.559301,0.306694,0.5,0.8,227.0762376,1,18.44,19.06,34.08,31.27,31.27,84.36,80.9,-20.7,125.6,1851,3.938,10:19:52,7/10/2025,-0.39,1,-0.007,-9999,-9999,0.136,-9999,-9999,0,75,-9999,-9999,0.058905,0,0.02923,0,0,-0.000068,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.434314,2.426927,1.064012,0.565495,0.190624,-0.036277,0.304114,1.651256,21.134735,0.000862,2.401091,-0.000038,1,2.393618,-0.000016,1,0.59769,0.600379,0.107916,0,PSF-00471_20250710102634_a06,PFA-00280,PSA-00292,PSF-00471,RHS-00477,3.0.0,2025-03-01T19:23:17.308Z
38,TICO,day,bottom,76,10:26:49,7/10/2025,-0.018471594,1.91965992,-0.018651061,-0.880969536,0.991096,1.031201,4.837599253,3.846503253,12.224615,11.749178,57.3515027,0.4417875,7.5,PSF-00471_20250710102649_194,0,0,0,7.731915,25.733471,0.699539,0.5,0.8,71.352978,1,18.46,19.21,34.08,32.23,32.23,84.35,80.9,-20.2,124.9,255,3.938,10:19:52,7/10/2025,-0.39,1,0.007,0.004,-9999,0.034,0.208,-9999,0,75,-9999,-9999,0.058905,0,0.02923,0,0,-0.000068,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.434556,2.426965,1.063715,0.566432,0.190577,-0.024334,0.305327,0.320346,7.617831,0.000869,2.401091,-0.000038,1,2.393618,-0.000016,1,0.59769,0.600379,0.107916,0,PSF-00471_20250710102649_194,PFA-00280,PSA-00292,PSF-00471,RHS-00477,3.0.0,2025-03-01T19:23:17.308Z
39,ACPL,day,top,77,10:27:20,7/10/2025,0.040257974,1.91965992,0.039431049,2.67874714,1.112926,0.991166,6.581889375,5.468963375,11.750878,13.194416,78.03069799,0.4417875,7.5,PSF-00471_20250710102720_f86,0,0,0,76.981544,92.556953,0.168279,0.5,0.8,130.0460112,1,20.69,18.42,34.12,37.79,37.79,84.35,80.9,44.4,45.1,1932,3.894,10:19:52,7/10/2025,-0.39,1,0,-0.002,-9999,-0.587,-1.471,-9999,0,75,-9999,-9999,0.058905,0,0.02923,0,0,-0.000068,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.433305,2.430396,1.063593,0.682589,0.19026,0.047215,0.307728,1.718635,76.981544,0.000823,2.401091,-0.000038,1,2.393618,-0.000016,1,0.59769,0.600379,0.107916,0,PSF-00471_20250710102720_f86,PFA-00280,PSA-00292,PSF-00471,RHS-00477,3.0.0,2025-03-01T19:23:17.308Z
39,ACPL,day,bottom,78,10:27:29,7/10/2025,-0.000143812,1.91965992,-0.000143823,-0.008162653,0.975443,0.975815,5.576827059,4.601384059,11.569121,11.564715,66.11531783,0.4417875,7.5,PSF-00471_20250710102729_f0a,0,0,0,54.097294,118.006111,0.541572,0.5,0.8,15.5972736,1,18.11,18.12,34.14,34.77,34.77,84.35,80.9,41.3,49,72,3.937,10:19:52,7/10/2025,-0.39,1,0,-9999,-9999,0.658,-9999,-9999,0,75,-9999,-9999,0.058905,0,0.02923,0,0,-0.000068,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.432822,2.426408,1.06368,0.676512,0.190128,0.007305,0.308371,0.167785,54.097294,0.000854,2.401091,-0.000038,1,2.393618,-0.000016,1,0.59769,0.600379,0.107916,0,PSF-00471_20250710102729_f0a,PFA-00280,PSA-00292,PSF-00471,RHS-00477,3.0.0,2025-03-01T19:23:17.308Z
40,QUBU,day,top,79,10:27:44,7/10/2025,0.006152814,1.91965992,0.006133156,0.223688443,1.025618,1.01544,4.010151346,2.984533346,12.037835,12.158504,47.54180612,0.4417875,7.5,PSF-00471_20250710102744_efe,0,0,0,110.116837,173.931244,0.366894,0.5,0.8,266.0715288,1,19.03,18.84,34.16,28.95,28.95,84.35,80.9,-20.6,125.5,1813,3.937,10:19:52,7/10/2025,-0.39,1,0.013,0.02,-9999,1.833,4.685,-9999,0,75,-9999,-9999,0.058905,0,0.02923,0,0,-0.000068,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.433958,2.427834,1.063543,0.565652,0.190003,-0.065856,0.309427,1.619807,110.116837,0.000845,2.401091,-0.000038,1,2.393618,-0.000016,1,0.59769,0.600379,0.107916,0,PSF-00471_20250710102744_efe,PFA-00280,PSA-00292,PSF-00471,RHS-00477,3.0.0,2025-03-01T19:23:17.308Z
40,QUBU,day,bottom,80,10:27:51,7/10/2025,-0.048961512,1.921482,-0.050241727,-2.508607184,0.861968,0.976189,4.928540166,4.066572166,11.574103,10.21985,58.43656824,0.4417875,7.5,PSF-00471_20250710102751_e42,0,0,0,49.297215,181.043747,0.727706,0.5,0.8,62.8737984,1,15.99,18.11,34.16,32.56,32.56,84.34,81,-19.8,124.4,216,3.937,10:19:52,7/10/2025,-0.39,1,0.003,-0.005,-9999,0.338,0.558,-9999,0,75,-9999,-9999,0.058905,0,0.02923,0,0,-0.000068,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.432799,2.423034,1.064285,0.567063,0.189978,-0.021226,0.309964,0.288262,49.297215,0.000851,2.401091,-0.000038,1,2.393618,-0.000016,1,0.59769,0.600379,0.107916,0,PSF-00471_20250710102751_e42,PFA-00280,PSA-00292,PSF-00471,RHS-00477,3.0.0,2025-03-01T19:23:17.308Z
41,HEAR,day,top,81,10:28:14,7/10/2025,0.113758474,1.91965992,0.107394319,5.529166375,1.307489,1.056736,5.475552869,4.168063869,12.527394,15.50002,64.91467539,0.4417875,7.5,PSF-00471_20250710102814_703,0,0,0,215.435379,266.009338,0.190121,0.5,0.8,143.2751856,1,24.23,19.58,34.18,34.44,34.44,84.35,80.9,77,4.9,1884,3.936,10:19:52,7/10/2025,-0.39,1,0,-0.001,-0.003,-2.786,-6.779,-17.999,0,75,-9999,-9999,0.058905,0,0.02923,0,0,-0.000068,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.435126,2.43573,1.064162,0.74972,0.189859,0.002594,0.311686,1.678523,215.435379,0.000816,2.401091,-0.000038,1,2.393618,-0.000016,1,0.59769,0.600379,0.107916,0,PSF-00471_20250710102814_703,PFA-00280,PSA-00292,PSF-00471,RHS-00477,3.0.0,2025-03-01T19:23:17.308Z
